"","pT","pFP","pTs","pFPs","TO","TR","beta","q","X1","X2","X4","pRI"
"17",0.638992399075967,0.000163371139100951,0.655133010564276,0.00051645043352954,0.234904063836906,0.0503615030818964,0.50495130321469,1.00658538339218e-05,7.19416190673265e-06,2.46465230861518e-06,0.556315206562121,7.3183483133898
"18",0.516781301230169,0.000118442701976273,0.739536921912186,0.000119076979793977,0.0288778798560705,0.0471462310443047,0.404672416837995,9.52655311027398e-06,5.06961610926978e-06,1.44784696798961e-06,0.480766820810726,6.53701130667885
"19",0.562254448779197,0.000281027829317608,0.919898671088029,0.000528670990065499,0.0751073442751528,0.0165894003512829,0.523612295336191,1.23737032882654e-05,4.48077211776846e-06,2.67881905315513e-06,0.565429458650865,3.70105209401923
"20",0.578763983767962,0.000230805696773469,0.746454050390049,0.000613150404297559,0.205078888260034,0.00477757576400118,0.634585722329274,1.31292524505743e-05,6.15965680136465e-06,3.67728929267233e-06,0.580557431426244,1.20730178130481
"21",0.412445554405872,0.000281668312017258,0.633354266817416,0.000611185928205992,0.154818087814274,0.00404216521095493,0.620061342630601,1.02609598890187e-05,5.67440497978763e-06,1.97320126853421e-06,0.409172138892982,3.39121687898096
"22",0.374175151841603,1.19524541268758e-05,0.614782854741084,0.000242674799472051,0.181071547147166,0.00344250578440116,0.479459481227036,8.38707469664167e-06,5.01066235499735e-06,3.8077597871466e-06,0.494133588095969,3.28653755699269
"23",0.300824003092226,0.000259412494633808,0.429832917854168,0.000382429834860031,0.307768525544399,0.0124868495315393,0.283251344005295,1.30805672264107e-05,5.9068593543065e-06,1.84862188497014e-06,0.403328477577319,5.33190874607666
"24",0.252316875627356,0.000176208651235499,0.92413752669884,0.000473335427420786,0.20646911683331,0.0408554118030139,0.501256204952918,1.61093069463686e-05,5.19991960449945e-06,2.88576337069737e-06,0.340934490090125,8.27807755188145
"25",0.650910904301812,0.00014438362324541,0.801635201201129,0.000932977314374283,0.146661280981521,0.0295764196791414,0.599318421888004,6.06225149651392e-06,7.82824540610757e-06,3.24580237271992e-06,0.661786214048765,7.34555325733985
"26",0.576051480975054,0.000137421445004433,0.955118099281326,0.000642536466995567,0.294971513160616,0.0642203108104497,0.662286807465166,8.55383118366477e-06,6.45565257646437e-06,2.66959655095246e-06,0.586764058654808,6.68690986996057
"27",0.290589351682862,0.000148575123818355,0.777553814176222,0.000984356910988465,0.192606653463247,0.0128206408683638,0.754136240276928,1.3643903335758e-05,9.20012655511902e-06,2.40732080283377e-06,0.549326780697101,9.97507065073382
"28",0.408223859457803,4.86389105306341e-05,0.865306615479384,0.000551515617839647,0.298841198265599,0.013416099336011,0.120352158435683,1.10555469563947e-05,6.60913168334997e-06,2.28110979481775e-06,0.510944187898405,8.94149101189728
"29",0.566271589989367,8.66031037148258e-05,0.713900394493722,0.000641307665656291,0.0393595814930246,0.0482526435438953,0.669221672576049,6.98624878571966e-06,5.65347499812898e-06,4.5042876806573e-06,0.695557353235172,6.59898829364498
"30",0.655004840522926,0.000164190866112483,0.67416643025411,0.00055554799951219,0.177286397420362,0.0676947012990759,0.406775803102697,9.46294492293778e-06,3.99157436313172e-06,1.96815592564408e-06,0.730931846912639,7.94943179410959
"31",0.402177396544542,4.84795142788749e-06,0.752379709697982,0.000500960833445628,0.332039333295233,0.0077370369809044,0.843644598875273,1.36183678901854e-05,7.21982165611586e-06,4.75985907480984e-06,0.390297219684053,7.20247124699905
"32",0.433807806064851,9.14331463821156e-05,0.951588728010711,0.000802657918961343,0.346134007399435,0.0277640455375446,0.534693011534493,1.25285862669686e-05,7.07461534815223e-06,3.80465834819967e-06,0.392521921921203,6.66911811133052
"33",0.527040292034479,9.13136126881974e-06,0.651441942247437,0.000526250471283629,0.238424250109614,0.0338645188855186,0.364429147837267,1.13971308754597e-05,5.44790813478787e-06,4.67688976164043e-06,0.64067738320597,8.41700674803785
"34",0.223321807849971,0.000137517925469015,0.372247554129914,0.000286219728270717,0.0707332018964124,0.0181536031608954,0.380354932184125,1.77855842976383e-05,8.49365198726915e-06,8.43359178659913e-07,0.354065582407281,7.9107418890871
"35",0.224452003358644,0.000171783544828669,0.34451558429518,0.000411593798605998,0.152197712371995,0.00159314796891127,0.0601898970659758,1.6003289602582e-05,5.44767367728529e-06,4.8383005198082e-06,0.226802037170857,8.05788347349575
"36",0.676653138445206,0.00020363249131461,0.842540844237892,0.000768822527782881,0.0314249156575259,0.0382662186137802,0.721593967066392,8.17806541907288e-06,3.20666639625913e-06,2.516365982631e-06,0.736270498520715,3.92950133597798
"37",0.405351863771141,0.00015154558953592,0.647858662629291,0.000445075907269842,0.0346733544322077,0.00584536745294503,0.700841523690816,8.64838389071233e-06,7.59543065248862e-06,5.62143813718112e-06,0.40849429967443,8.4964837635306
"38",0.323168918461006,3.630020006341e-06,0.410663502114028,0.000298101326106424,0.341014028405238,0.00636188755277845,0.410488647708161,1.51249668103752e-05,5.6224205360771e-06,3.82740919352694e-06,0.353198654266672,7.58644811141079
"39",0.903039046368359,0.000205794212197723,0.937773433162053,0.000764136365100481,0.324634437079065,0.0620482329728225,0.395265508000815,5.59246836066661e-06,3.70626743317788e-06,1.20685942197609e-06,0.658259087025937,8.12728221246263
"40",0.655667934451609,0.00013749698497899,0.935816042813708,0.000232601989631801,0.0997001747175276,0.0224938625527502,0.1815236130575,7.3114817131088e-06,3.18355593273864e-06,4.72783519996179e-06,0.635882011643992,4.68052494024206
"41",0.270274887361772,0.000203880730470304,0.701772589356131,0.000683440580249977,0.333440677172645,0.00986711054173559,0.694464450300828,2.12893489348371e-05,9.00326406362205e-06,9.24032236817536e-07,0.428420839779043,5.68975156239185
"42",0.411358449312774,5.1429812802616e-05,0.599445241866362,0.000131599942651968,0.24079902522261,0.0396151824970508,0.704214390922708,1.2918056865983e-05,8.24641618774504e-06,2.37870417862256e-06,0.602596829598336,8.15504559364451
"43",0.407701947914609,5.46577577337916e-05,0.895304669114998,0.000553829813661082,0.112949500705408,0.0355470375486489,0.114579821213517,1.00668771177464e-05,6.72592638995596e-06,2.84146091723464e-06,0.417747166741184,6.26953312172084
"44",0.362302708415042,0.000219417945981391,0.897930649795526,0.000286755922170586,0.0852934000875061,0.0085349610262208,0.217767630051144,1.80599604474691e-05,6.2913800409558e-06,1.86244385886767e-06,0.31571837101636,8.51286660759217
"45",0.611513382092737,0.000295481346271538,0.96129431058026,0.000771132030780036,0.258053371269435,0.0477872474815827,0.560957564834394,6.14953824044746e-06,5.34839178762601e-06,4.52712783506613e-06,0.545260715878043,8.71234345417355
"46",0.421489691882737,0.00016361843295063,0.644216230155298,0.000501249141030176,0.052365533095677,0.0503463930754917,0.61207684172815,6.44136442819917e-06,4.66899367355447e-06,1.66730555374841e-06,0.457865726494055,8.47277164533661
"47",0.335326037575722,0.000174039075160954,0.597683104836015,0.00063714763469139,0.0801711510616389,0.0188848453489243,0.227566727818164,1.24966196497379e-05,7.60331994358161e-06,1.63616090564982e-06,0.444956202391763,5.31260324153878
"48",0.886487647423387,0.00028871982454644,0.913018461710302,0.000558537988296469,0.189511277329147,0.0620256316240492,0.889946216670391,5.83322159925487e-06,4.91289067267836e-06,1.64949679257367e-06,0.501159496496738,5.67867028910825
"49",0.368693825656417,0.000105622726434142,0.777197655723662,0.000287788033514422,0.16430764862918,0.0110948446426705,0.309863218523117,8.76424226964121e-06,5.2846829397888e-06,4.31504671769868e-06,0.433073557505567,3.91013826302699
"50",0.511001500354014,0.000268923086254407,0.813541550946892,0.000371970771381452,0.128252993359134,0.0332613223165397,0.882723080115786,6.40579661527476e-06,5.9832724288711e-06,1.59325760228716e-06,0.439220586335902,9.93435319039205
"51",0.458790123768006,0.000142564730954392,0.936504210905761,0.000432341805717998,0.264264855843718,0.0265226347008452,0.420462316321186,1.70628837771394e-05,9.23790855626612e-06,3.14252089372421e-06,0.51232601909133,7.71043953485519
"52",0.473961044188743,9.24430925840557e-05,0.901680763623306,0.000241255398550348,0.200487255657829,0.024441576627191,0.397638916567427,1.86072261070985e-05,5.49193844252737e-06,4.4813809932511e-06,0.487587197164627,7.99211903657251
"53",0.452792458225061,0.000194072677069899,0.649873616765066,0.000634475595775384,0.0252827010987621,0.0374984545386407,0.481365922693211,9.61118200931411e-06,7.59734399281581e-06,4.05690820699217e-06,0.444725191473532,6.95370273804277
"54",0.51497863879901,0.000171626393518644,0.628167039490281,0.000353687745017165,0.313558926946712,0.00964488742206719,0.183080666297051,1.11261312648619e-05,8.25892292634819e-06,2.08253032633131e-06,0.469807400829152,7.98339546305391
"55",0.247384641903701,6.94629178586209e-05,0.736428787283149,0.000219521089123788,0.322097874796094,0.0395170522172357,0.7181138921929,1.11585484212025e-05,7.22416985202862e-06,4.35957795875752e-06,0.431453838636778,9.04489820913728
"56",0.634294682529141,9.40454997151084e-06,0.941681014991646,0.000267934483958758,0.191704822079465,0.0208185566081621,0.345212366652655,1.04389336758309e-05,6.01242929240728e-06,2.7701640224634e-06,0.660654483984208,6.82076449722819
"57",0.400962626595346,0.000280962921185564,0.721001524673731,0.000690189401862025,0.168767056862862,0.0209341647869725,0.805311893758192,1.21210281277405e-05,4.51330119478806e-06,3.06598289730691e-06,0.489673148456008,9.09740219610415
"58",0.579753001933402,0.000116168273751491,0.675365405641583,0.000548704429813547,0.26728791335967,0.00854696694735327,0.859852962395005,7.86762980104764e-06,6.64094538818263e-06,8.89802428521473e-07,0.502471223148759,2.53871503389576
"59",0.579844449286673,0.000140656836329989,0.599729250202422,0.000897697152628377,0.116115808932601,0.00225630732805321,0.584852181926887,9.05555487464927e-06,6.14036776716203e-06,1.78374135705883e-06,0.448965805815178,9.56243983811242
"60",0.753438121008892,0.000148180693887169,0.879429178539486,0.000909095168827491,0.197032775098756,0.0455428848217122,0.495269697176185,7.33733692166365e-06,6.77835236829343e-06,4.35377954247498e-06,0.634965480830173,7.30302034419324
"61",0.628040342154092,0.000154870633723193,0.825011112893165,0.0006119191637262,0.0568921811493724,0.0164022062589917,0.566708197373597,1.04938566498903e-05,4.02783712594232e-06,2.9154387621333e-06,0.853941529342508,3.26540242304095
"62",0.516307005619501,3.38759568671516e-05,0.945727342207689,0.000515128883843385,0.0854784219871378,0.0154734451701198,0.291957660895878,1.02422614642985e-05,9.67192918080981e-06,3.03571647462597e-06,0.450810737810452,8.70080685656411
"63",0.539612929281903,0.000298273495651771,0.645114783764042,0.000608223144359721,0.108939954890085,0.0711203315382681,0.751117683514843,8.79344691718262e-06,5.15048804595421e-06,1.37829709136311e-06,0.84947380795274,7.71107562826799
"64",0.473282598062862,0.00028475738440867,0.653034751452058,0.000318435541716794,0.111436043315729,0.0336185983962937,0.666491313763134,7.8528647487227e-06,3.42078341369021e-06,1.23478085287198e-06,0.656628607180277,9.79504287489975
"65",0.446707582681868,0.000131131197346732,0.870264330028837,0.000519417216880482,0.230946064150482,0.0108151680161771,0.374212862127406,1.55099494686843e-05,6.99197109706532e-06,2.71553655711449e-06,0.548431158131183,7.77016151722762
"66",0.198715658294097,8.6984326716066e-05,0.519255884081155,0.000344154108575937,0.0657604189757634,0.00731779966755312,0.441518394511188,1.33044865529107e-05,1.05506592881407e-05,3.89510954979078e-06,0.125094074718576,9.61790181529835
"67",0.410769502342173,0.000258037448136723,0.932955023727725,0.000792275130697253,0.316258735444181,0.0290664583362309,0.711222443938273,1.33636735514611e-05,7.98210423182476e-06,3.94758320037046e-06,0.623838447615716,8.85111560027769
"68",0.564855624498859,0.000263127236953832,0.927848093019102,0.000405914469625227,0.0791108190682221,0.0270951234305512,0.623338293454564,7.92901308322353e-06,4.42639987143239e-06,1.94449646158815e-06,0.762766159316093,6.99737641747562
"69",0.365570985077226,1.73214046550049e-05,0.469829147267781,0.000128881472993079,0.282533518170703,0.00745868299679866,0.0632123497757266,7.24456315540851e-06,6.23830832805319e-06,2.82545997654403e-06,0.258787997108536,5.24040242606357
"70",0.247233327297384,0.000289792888506052,0.584947633008538,0.000682167625476585,0.262302060453303,0.0226408341582593,0.763018756493886,1.21095189876293e-05,3.20210493660796e-06,1.01852622448213e-06,0.284773734005269,6.20207243846312
"71",0.438361818102163,0.000136673964076093,0.657447709591315,0.000491464154502314,0.0274325334434203,0.00888380295452307,0.623602848284357,9.80522881549937e-06,8.96979147287784e-06,4.08362132262231e-06,0.826340229709122,8.79293705791147
"72",0.758820169180903,0.000197153481719891,0.831205507339979,0.000920598294061655,0.194337854971978,0.0322430266904692,0.258105664621764,1.02266006155696e-05,4.28033820586491e-06,2.19141755897083e-06,0.822665596392223,5.62873661485672
"73",0.599893088274161,0.000191561005561094,0.913352409251323,0.00053330395417026,0.203458019369671,0.045772519935931,0.973818572453138,7.63260601937447e-06,4.24438917386908e-06,2.10919385751571e-06,0.586761671943796,7.05903331154402
"74",0.526273786513751,0.000158630199851433,0.810027576601584,0.000682298285712247,0.208119010108081,0.015439703462417,0.485500623274774,1.31805738928605e-05,7.30024880947286e-06,1.57660500992265e-06,0.539613382170538,5.73362237897056
"75",0.917755169104985,0.000208407241542256,0.987955857756592,0.000252389385097648,0.0562192592894291,0.0487748754281236,0.40950085261548,4.77470371058017e-06,3.63658107285284e-06,3.12884635911633e-06,0.754045575282884,3.40205706225812
"76",0.24693457536333,8.66227936671156e-05,0.598985076733088,0.000673521324048145,0.162809809497804,0.0152510795400042,0.618162745438723,1.50476283482969e-05,9.10930101201571e-06,3.48808121108006e-06,0.21012902659257,8.73358863856622
"77",0.311727986572979,9.2865843356677e-05,0.684935671447428,0.000565539372244191,0.271514996417119,0.00773389015853175,0.637692704617811,1.26321902244645e-05,6.91315551561322e-06,2.13351665582161e-06,0.368052167959102,7.61699624888685
"78",0.391681686805004,9.1015217609473e-05,0.87016029967488,0.00058769155594429,0.176591507830727,0.00543650549877702,0.607391438815068,1.26911026344243e-05,8.15382951184906e-06,3.58679206444693e-06,0.677871215445109,5.83551538786928
"79",0.317405048183435,0.000291358226691094,0.91148619809926,0.000954016227936837,0.333061897307941,0.0429419588700519,0.611791983666184,1.63810261697217e-05,5.82314328600005e-06,2.64065023377182e-06,0.612680354429798,9.9329777737029
"80",0.583461101831331,0.000231456558266003,0.99182881135617,0.0009889137890759,0.279643381826845,0.0175765819477072,0.465225556863027,1.3344160337281e-05,7.66612498423428e-06,4.14915334478994e-06,0.620321627746581,7.77576352334664
"81",0.451521225454022,0.000273587126679366,0.559950617511195,0.000457839181225158,0.13774179993032,0.0428654452254755,0.731473930696302,4.58195302700626e-06,2.50034972919369e-06,1.02358670961248e-06,0.435237419108086,8.00328844865286
"82",0.22319449510859,2.59595293565189e-06,0.281668152484677,0.000313998608845545,0.24275676102387,0.0182823920591244,0.52099477773146,1.09821763161455e-05,5.83684219460889e-06,1.32357047593713e-06,0.257306261389684,7.00486987915326
"83",0.651088902950814,0.000207669182797911,0.803969666676385,0.000686596631918563,0.320521338469682,0.0923071050130786,0.554188809112611,1.40205267972884e-05,4.34318125975216e-06,3.09634872203956e-06,0.772056534116124,9.35066766222109
"84",0.159579565643344,1.91096680078622e-05,0.540739820759388,0.000158353778931857,0.15423057555514,0.00617502909369838,0.677612075627395,1.86227195189316e-05,1.06077037927706e-05,3.7356816203029e-06,0.27850878769883,8.95308543120407
"85",0.408287793284818,6.14066472657558e-05,0.659714576654914,0.000666045160182682,0.283596958693364,0.0224967911790691,0.419244942971279,1.60967010547578e-05,6.78758728136066e-06,3.25941873861381e-06,0.522627988139621,6.76328873024816
"86",0.381904013831344,7.37844469378963e-05,0.710416563595208,0.000757414717048903,0.103857354740141,0.0124371357086154,0.40478336259254,6.66461126785569e-06,8.01154274287037e-06,1.53323587422313e-06,0.452879640565158,4.09044859150269
"87",0.667215990144611,6.40547545043309e-05,0.831200079267305,0.000856270894631059,0.234709278560244,0.0172305358275567,0.669907399139467,1.0702737949708e-05,7.77723093894936e-06,4.1647638856769e-06,0.672040623576036,5.70299231639673
"88",0.451179879744257,0.000211627600651752,0.973042393360179,0.000744506822030689,0.349982181620082,0.00821765995283571,0.582510043797938,1.5387743334586e-05,5.84607988121334e-06,2.69985211762598e-06,0.245654904411256,6.74638876582254
"89",0.530286629642531,0.000202539160907849,0.961668079117473,0.00088557958817495,0.256467966458068,0.0237717539247854,0.816247796903008,1.32465016134845e-05,3.39128897913878e-06,3.06254405990334e-06,0.66847909851616,6.01872861666558
"90",0.378617609880338,3.4055661025863e-05,0.785742973382561,0.000390289959617904,0.108751263070778,0.022828802986247,0.324321988796784,1.01727037580669e-05,1.20375655389573e-05,3.34206207684355e-06,0.211137248349984,6.66313656825637
"91",0.506613233729556,0.000107947507084657,0.68825901944318,0.000683594037283173,0.0991911879096299,0.0255098090940034,0.715626823394162,1.09196934434884e-05,7.50530138039586e-06,3.22130772112244e-06,0.571093860989306,8.90396361397533
"92",0.475860341388956,0.000281599317351439,0.873820661704347,0.000755399117175533,0.1529748531417,0.0256942933510481,0.223524943863482,1.2009464947808e-05,5.65701251903387e-06,3.9844755149962e-06,0.685204882294288,8.90538078378623
"93",0.604915442873942,0.000249435092329065,0.940937813463867,0.000278024390230343,0.202764974799845,0.0801189943969389,0.295389774590622,8.20891601789335e-06,2.79942529151174e-06,1.3363596272786e-06,0.869800957226677,6.46536889547609
"94",0.646473408959925,0.000186652283488548,0.857791146470052,0.000259944161931371,0.221769185044466,0.0480143801601997,0.448853128928502,1.03726582046906e-05,5.36440649763472e-06,1.78218729655615e-06,0.54959963741504,5.23026158987895
"95",0.28187965407955,0.000280032765779985,0.710804441321913,0.000463348424912366,0.274459134921324,0.0258842779272212,0.563806102981778,9.3896515571993e-06,4.6788425180467e-06,1.87267231482484e-06,0.290360699739055,7.86494336911936
"96",0.414888214297961,0.000156784666632031,0.612500020035309,0.000428180486474005,0.273553314857479,0.0438089023440714,0.541018545346867,8.32288444943849e-06,8.67104988187983e-06,4.49344711884847e-06,0.403015400204684,8.23513265068538
"97",0.344580601846067,0.000227302620420697,0.394741793708818,0.000320698670301509,0.152095426893449,0.0152047926244,0.505216770006798,7.09454463577823e-06,3.48416095672368e-06,1.110139082137e-06,0.365175625535915,8.18244890793807
"98",0.4750618269919,0.000113493511272204,0.524259692070452,0.000654608490674776,0.267422883416094,0.0198936293359085,0.686230540135357,8.66348538954688e-06,4.257820017641e-06,4.35612998159574e-06,0.424859869556138,8.67666199205509
"99",0.551520213263044,0.00018612546283176,0.775831045625214,0.000566611737131246,0.214663853117361,0.0337925117926703,0.510971779412439,1.15322901150454e-05,7.10472679459093e-06,2.90637297383945e-06,0.943786816898617,4.86508411569664
"100",0.596929829588859,2.90669196804338e-05,0.86485736713562,0.000560632031059529,0.268804880317189,0.0191969162465219,0.595220378550892,1.32508876475431e-05,5.88134215153074e-06,5.18000226688892e-06,0.45060834577536,5.57703273580685
"101",0.689949286075899,8.82982976852106e-05,0.787944995822491,0.000780280335402055,0.269111859692578,0.0363244935477529,0.766329413892074,8.4123558487447e-06,4.24901690196914e-06,4.06429929999347e-06,0.518307800112706,5.38473134824519
"102",0.397599348754912,0.000201869921293698,0.853476129610502,0.000507385780741365,0.11891536851146,0.036162414719124,0.566281079078113,7.5487453176853e-06,4.6102666722067e-06,1.00041836485737e-06,0.37029462535564,4.40014368426732
"103",0.459489307861503,0.000222807461368488,0.938718984696098,0.000656643664156236,0.215463917657909,0.0321343811669838,0.427595841361664,1.09737196318453e-05,4.84681508623366e-06,1.01651437250296e-06,0.420897202897486,9.87375632250967
"104",0.678656643196953,0.000223084484362259,0.769895456786144,0.000650699482365202,0.164679452074065,0.0534222240375811,0.482438616833982,7.49041539359447e-06,3.38862189657818e-06,3.36914362311952e-06,0.64435501532669,9.24984133604761
"105",0.665128348665591,0.000112695587647212,0.912645120261074,0.00042102181614487,0.290950472544529,0.0110898534048451,0.370197057721952,1.48259081922369e-05,6.02452429983918e-06,1.27225390934939e-06,0.464751806173522,3.18331774179947
"106",0.38539582616261,9.85224793627652e-05,0.560696776251957,0.000591770676991737,0.238932469929957,0.0433120661572806,0.54606068772663,9.909424347923e-06,7.73539947585305e-06,1.46717122926916e-06,0.48128939177747,9.61324812475111
"107",0.593998700211379,0.000290705153416201,0.81961533241984,0.000975984100366622,0.154687446456383,0.0433112352850212,0.358449006989746,1.07016473861856e-05,4.81244803107721e-06,3.74777707332583e-06,0.784798039422491,4.59669837728514
"108",0.559284429462174,0.00024714836227355,0.791810537589642,0.000531410833444321,0.285946599176307,0.00978932878758425,0.0774467034646485,8.63202266720032e-06,6.78332126315891e-06,2.72307354875396e-06,0.75206148982805,8.60625986921025
"109",0.491145804291529,0.000144240393636359,0.96358252537549,0.0005522586341417,0.234864837020026,0.0381627034156802,0.225514291531003,1.30240695371539e-05,5.39546260213142e-06,1.6054590118519e-06,0.53516944235828,9.19787602222507
"110",0.505008410635674,0.000187368731478742,0.830782902330505,0.000319988186718788,0.231145553195828,0.0299013559738139,0.967629765591179,8.76776790942829e-06,3.89412185462971e-06,2.23507255510605e-06,0.403578238432964,5.91907407109114
"111",0.163161172879962,0.000194584140229909,0.494740153860662,0.00020752171461124,0.182458766986995,0.0231456769273661,0.395366587029621,1.46267498128351e-05,6.52856047766032e-06,3.17278788442473e-06,0.261622844633446,8.27511969401008
"112",0.396865633267039,0.000275235424524444,0.658588133475863,0.000468840745956855,0.196144232444965,0.0264504755726137,0.598396938938406,1.48072978089038e-05,5.80135417765386e-06,1.69053002707021e-06,0.262464761685573,7.2701963408859
"113",0.415935851982268,0.000248680599173833,0.576456518516776,0.000574991196753526,0.256777233123756,0.0221322008281209,0.624727057029896,1.36688801507114e-05,3.67289705882872e-06,1.24571961364724e-06,0.41270800671966,7.53854272112541
"114",0.433244934225649,3.9597777262061e-05,0.60682811713227,0.000427598979172527,0.286625570501717,0.020410611075727,0.81336757137933,1.07253492259951e-05,2.24303930711894e-06,3.74058379359822e-06,0.562576877670993,4.63900010710754
"115",0.436624426558244,0.00019776317852892,0.789112438765234,0.000615053883300324,0.237615005028343,0.0152186792841118,0.554746069832508,9.14596989570185e-06,5.29492821391496e-06,3.5109512926577e-06,0.419909248440044,4.26565461673263
"116",0.706263604422533,0.000283937037684022,0.991479085224392,0.00053510866985355,0.211370802017397,0.0766731943196549,0.335521753334102,7.34442163250435e-06,4.46401603113625e-06,2.97827584188744e-06,0.529781559242201,9.71484697172531
"117",0.370499026200127,0.000210089926314093,0.829268047659705,0.000522790506329158,0.171987155325551,0.0081062613818878,0.685535320554617,7.40652243900507e-06,6.53612005452606e-06,1.63606139729179e-06,0.753689751222879,4.5275747759535
"118",0.680744501157684,0.000121612011793006,0.807093886149948,0.000575867910511548,0.219914989180624,0.0254098598662892,0.759622841883711,8.69521943599197e-06,3.91845588120443e-06,1.55365994824016e-06,0.818859838170367,8.24830577633937
"119",0.368625839130891,0.000174688180670594,0.727848203958666,0.000415114729714743,0.340125743292484,0.0326693708512278,0.688332263817208,8.29028001368749e-06,9.10345378682663e-06,3.1237670620874e-06,0.579709528883712,6.92253776418065
"120",0.48662353122439,0.000260181498367162,0.835760351097745,0.000422324722332105,0.305166904161746,0.0042518118176004,0.451508953219569,1.18287594580981e-05,1.13075737941119e-05,2.7149480420289e-06,0.647909987442772,2.49821607011906
"121",0.176267952321025,0.000138624809739092,0.454149038737829,0.00039735024101018,0.00376584054350307,0.00157661211867349,0.418597425985737,1.85621279119772e-05,4.10334454089077e-06,1.75918601456356e-06,0.261182378094624,0.866524904167396
"122",0.227966669234169,0.000265136896932278,0.576767973360752,0.000942002463359254,0.191613515052812,0.00806432370896347,0.640429428042576,1.16898196888753e-05,1.10283790172584e-05,2.37213598651857e-06,0.482161690531114,4.67711658981798
"123",0.508504614313434,6.97710537833626e-05,0.976103119771534,0.000997864507937744,0.235834662183751,0.0260502216808184,0.457697503326696,1.55571802614692e-05,7.6358613053072e-06,4.3365620124378e-06,0.379864618936834,8.53328376721272
"124",0.282602076668648,0.00024816363921912,0.283419844693489,0.000544662565648708,0.345919264123988,0.0191349835546943,0.601742780504501,1.61508950186035e-05,5.67610924815202e-06,3.81389197593821e-06,0.526778162765921,7.28442958924972
